LATITUDE,LONGITUDE,STATE,CITY,NAME,OBJECTID,ID,ADDRESS,ZIP,TELEPHONE,TYPE,STATUS,COUNTY,COUNTRY,NAICS_CODE,NAICS_DESC,SOURCE,WEBSITE,ALT_NAME,OWNER,BEDS,TRAUMA,HELIPAD
37.83703736,-122.2674207,CA,OAKLAND,CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,4795,6494609,747 52ND STREET,94609,NOT AVAILABLE,CHILDREN,OPEN,ALAMEDA,USA,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.childrenshospitaloakland.org,NOT AVAILABLE,NON-PROFIT,190,LEVEL I PEDIATRIC,Y
34.09763014,-118.2910376,CA,LOS ANGELES,CHILDREN'S HOSPITAL OF LOS ANGELES,4806,6290027,4650 SUNSET BOULEVARD,90027,NOT AVAILABLE,CHILDREN,OPEN,LOS ANGELES,USA,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.chla.org,NOT AVAILABLE,NON-PROFIT,495,LEVEL I PEDIATRIC,Y
33.79357068,-84.3196501,GA,DRUID HILLS,CHILDRENS HEALTHCARE OF ATLANTA - EGLESTON,4890,8530322,1405 CLIFTON ROAD NE,30322,(404) 785-5437,CHILDREN,OPEN,DEKALB,USA,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.gamap2care.info/,http://www.choa.org/egleston,NOT AVAILABLE,NON-PROFIT,258,LEVEL I PEDIATRIC,Y
38.62172491,-90.23910389,MO,ST. LOUIS,SSM HEALTH CARDINAL GLENNON CHILDREN'S MEDICAL CENTER,5044,14863104,1465 SOUTH GRAND BOULEVARD,63104,(314) 268-4000,GENERAL ACUTE CARE,OPEN,ST. LOUIS CITY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,https://www.ssmhealth.com/locations/location-details/costas-center-cardinal-glennon-childrens-hospital?utm_id=gmb18-13,NOT AVAILABLE,NON-PROFIT,195,LEVEL I PEDIATRIC,Y
39.33113048,-84.29540722,OH,MASON,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER AT LINDNER CENTER,5168,30245040,4075 OLD WESTERN ROW ROAD,45040,(513) 636-4200,PSYCHIATRIC,OPEN,WARREN,USA,622210,"CHILDREN'S HOSPITALS, PSYCHIATRIC OR SUBSTANCE ABUSE",http://publicapps.odh.ohio.gov/EID/Provider_Search.aspx,https://www.cincinnatichildrens.org/service/p/psychiatry/,NOT AVAILABLE,NON-PROFIT,16,LEVEL I PEDIATRIC,N
44.95665248,-93.2619933,MN,MINNEAPOLIS,CHILDRENS HOSP & CLINICS MINNE,5207,1455404,2525 CHICAGO AVENUE SOUTH,55404,(612) 813-6000,GENERAL ACUTE CARE,OPEN,HENNEPIN,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.childrensmn.org,NOT AVAILABLE,NON-PROFIT,381,LEVEL I PEDIATRIC,Y
39.77710774,-86.18027646,IN,INDIANAPOLIS,RILEY HOSPITAL FOR CHILDREN,5398,102,705 RILEY HOSPITAL DR,46202,(317) 944-5000,CHILDREN,OPEN,MARION,USA,622310,"CHILDREN'S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://www.in.gov/isdh/reports/QAMIS/hosdir,http://iuhealth.org/riley/,NOT AVAILABLE,NOT AVAILABLE,-999,LEVEL I PEDIATRIC,Y
42.35143549,-83.05474999,MI,DETROIT,CHILDREN'S HOSPITAL OF MICHIGAN,5596,16148201,3901 BEAUBIEN,48201,NOT AVAILABLE,CHILDREN,OPEN,WAYNE,USA,622110,"CHILDREN'S HOSPITALS, GENERAL",https://w2.lara.state.mi.us/VAL/License/Search,http://www.chmkids.org,NOT AVAILABLE,PROPRIETARY,228,LEVEL I PEDIATRIC,N
39.9485416,-75.19380649,PA,PHILADELPHIA,CHILDRENS HOSPITAL OF PHILADELPHIA,6130,23019104,34TH STREET & CIVIC CENTER BLVD,19104,(267) 426-6922,CHILDREN,OPEN,PHILADELPHIA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.chop.edu/,NOT AVAILABLE,NON-PROFIT,535,LEVEL I PEDIATRIC,Y
39.08408463,-94.5772711,MO,KANSAS CITY,CHILDREN'S MERCY HOSPITAL,6458,6464108,2401 GILLHAM ROAD,64108,(816) 234-3000,GENERAL ACUTE CARE,OPEN,JACKSON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://health.mo.gov/safety/healthservregs/directories.php,http://www.childrensmercy.org,NOT AVAILABLE,NON-PROFIT,314,LEVEL I PEDIATRIC,Y
38.63894385,-90.26417116,MO,ST. LOUIS,ST. LOUIS CHILDREN'S HOSPITAL,6459,15363110,ONE CHILDREN'S PLACE,63110,(314) 454-6000,CHILDREN,OPEN,ST. LOUIS CITY,USA,622110,"CHILDREN'S HOSPITALS, GENERAL",http://health.mo.gov/safety/healthservregs/directories.php,http://www.stlouischildrens.org,NOT AVAILABLE,NON-PROFIT,274,LEVEL I PEDIATRIC,Y
40.00656984,-75.12437673,PA,PHILADELPHIA,ST CHRISTOPHERS HOSPITAL FOR CHILDREN,6653,12419134,120 EAST ERIE AVENUE,19134,(215) 427-5000,CHILDREN,OPEN,PHILADELPHIA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalSearch.asp,http://www.stchristophershospital.com,NOT AVAILABLE,PROPRIETARY,189,LEVEL I PEDIATRIC,Y
44.95673249,-93.09654944,MN,ST PAUL,GILLETTE CHILDRENS SPEC HOSP,6797,4955101,200 UNIVERSITY AVENUE EAST,55101,(651) 229-1726,CHILDREN,OPEN,RAMSEY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.gillettechildrens.org,NOT AVAILABLE,NON-PROFIT,60,LEVEL I PEDIATRIC,Y
40.90919446,-73.11567822,NY,STONY BROOK,STONY BROOK UNIVERSITY HOSPITAL,1501,3611790,101 NICOLLS RD,11790,(516) 689-3333,GENERAL ACUTE CARE,OPEN,SUFFOLK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,https://www.stonybrookmedicine.edu/sbuh,NOT AVAILABLE,GOVERNMENT - STATE,603,"LEVEL I, LEVEL I PEDIATRIC",Y
47.60386015,-122.3239889,WA,SEATTLE,HARBORVIEW MEDICAL CENTER,324,9898104,325 9TH AVE,98104,(206) 731-3000,GENERAL ACUTE CARE,OPEN,KING,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://fortress.wa.gov/doh/facilitysearch/Default.aspx,www.uwmedicine.org,SWEDISH MEDICAL CENTER - FIRST HILL,GOVERNMENT - LOCAL,413,"LEVEL I, LEVEL I PEDIATRIC",Y
43.12280887,-77.62425943,NY,ROCHESTER,STRONG MEMORIAL HOSPITAL,340,5514607,601 ELMWOOD AVE,14607,(585) 275-8387,GENERAL ACUTE CARE,OPEN,MONROE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.urmc.rochester.edu,NOT AVAILABLE,NON-PROFIT,830,"LEVEL I, LEVEL I PEDIATRIC",Y
43.04189732,-76.13983046,NY,SYRACUSE,UPSTATE UNIVERSITY HOSPITAL - DOWNTOWN CAMPUS,344,8313210,750 E ADAMS ST,13210,(315) 464-3284,GENERAL ACUTE CARE,OPEN,ONONDAGA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.upstate.edu/,UNIVERSITY HOSPITAL SUNY HEALTH SCIENCE CENTER,NON-PROFIT,409,"LEVEL I, LEVEL I PEDIATRIC",Y
41.08609075,-73.80495477,NY,VALHALLA,WESTCHESTER MEDICAL CENTER,399,15110532,100 WOODS RD,10532,(914) 493-7018,GENERAL ACUTE CARE,OPEN,WESTCHESTER,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.westchestermedicalcenter.com/,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,652,"LEVEL I, LEVEL I PEDIATRIC",Y
40.58498461,-74.08621989,NY,STATEN ISLAND,STATEN ISLAND UNIVERSITY HOSPITAL - NORTH,423,20710305,475 SEAVIEW AVENUE,10305,(718) 226-9515,GENERAL ACUTE CARE,OPEN,RICHMOND,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.siuh.edu/,NOT AVAILABLE,NON-PROFIT,508,"LEVEL I, LEVEL I PEDIATRIC",Y
40.70274682,-89.59196543,IL,PEORIA,SAINT FRANCIS MEDICAL CENTER,476,3561603,530 NE GLEN OAK AVE,61603,(309) 655-2000,GENERAL ACUTE CARE,OPEN,PEORIA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.osfsaintfrancis.org,NOT AVAILABLE,NON-PROFIT,631,"LEVEL I, LEVEL I PEDIATRIC",Y
41.87233487,-87.67439846,IL,CHICAGO,JOHN H STROGER JR HOSPITAL,496,6260612,1901 W HARRISON ST,60612,(312) 864-6000,GENERAL ACUTE CARE,OPEN,COOK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.cookcountyhealth.net,NOT AVAILABLE,GOVERNMENT - LOCAL,460,"LEVEL I, LEVEL I PEDIATRIC",Y
42.3626,-71.0693,MA,BOSTON,MASSACHUSETTS GENERAL HOSPITAL,3988,7702114,55 FRUIT STREET,2114,(617) 726-2000,GENERAL ACUTE CARE,OPEN,SUFFOLK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.massgeneral.org,MASS. GENERAL HOSPITAL,NON-PROFIT,1035,"LEVEL I, LEVEL I PEDIATRIC",Y
34.06655438,-118.4466251,CA,LOS ANGELES,RONALD REAGAN UCLA MEDICAL CENTER,4555,38190095,757 WESTWOOD PLAZA,90095,(310) 825-9111,GENERAL ACUTE CARE,OPEN,LOS ANGELES,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.uclahealth.org,NOT AVAILABLE,GOVERNMENT - STATE,466,"LEVEL I, LEVEL I PEDIATRIC",Y
34.04966684,-117.2640124,CA,LOMA LINDA,LOMA LINDA UNIVERSITY MEDICAL CENTER,4766,25992354,11234 ANDERSON STREET,92354,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,SAN BERNARDINO,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://lomalindahealth.org,NOT AVAILABLE,NON-PROFIT,371,"LEVEL I, LEVEL I PEDIATRIC",Y
37.43465244,-122.1748831,CA,PALO ALTO,STANFORD HOSPITAL,4836,46894305,300 PASTEUR DRIVE,94305,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,SANTA CLARA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.stanfordhospital.com/,NOT AVAILABLE,NON-PROFIT,613,"LEVEL I, LEVEL I PEDIATRIC",Y
38.55492974,-121.4554555,CA,SACRAMENTO,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,4860,51195817,2315 STOCKTON BOULEVARD,95817,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,SACRAMENTO,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.ucdmc.ucdavis.edu,NOT AVAILABLE,NON-PROFIT,611,"LEVEL I, LEVEL I PEDIATRIC",Y
41.30469134,-72.93541366,CT,NEW HAVEN,YALE-NEW HAVEN HOSPITAL,5117,1906504,20 YORK ST,6504,(203) 688-4242,GENERAL ACUTE CARE,OPEN,NEW HAVEN,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.elicense.ct.gov/Lookup/GenerateRoster.aspx,http://www.ynhh.org,NOT AVAILABLE,NON-PROFIT,1541,"LEVEL I, LEVEL I PEDIATRIC",Y
38.03096461,-84.50744299,KY,LEXINGTON,UNIVERSITY OF KY HOSPITAL,6409,11640536,800 ROSE STREET,40536,(859) 232-5445,GENERAL ACUTE CARE,OPEN,FAYETTE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://chfs.ky.gov/agencies/os/oig/dhc/Documents/Directories/Hospital_Directory.pdf,http://www.ukhealthcare.uky.edu,ALBERT B. CHANDLER MEDICAL CENTER,GOVERNMENT - STATE,604,"LEVEL I, LEVEL I PEDIATRIC",Y
44.97213249,-93.26223596,MN,MINNEAPOLIS,HENNEPIN COUNTY MEDICAL CTR,6436,455415,701 PARK AVENUE SOUTH,55415,(612) 873-3000,GENERAL ACUTE CARE,OPEN,HENNEPIN,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,https://www.hennepinhealthcare.org/,NOT AVAILABLE,GOVERNMENT - DISTRICT/AUTHORITY,894,"LEVEL I, LEVEL I PEDIATRIC",Y
41.66081569,-91.54754742,IA,IOWA CITY,UNIVERSITY OF IOWA HOSPITAL & CLINICS,6557,9052242,200 HAWKINS DRIVE,52242,(319) 356-1616,GENERAL ACUTE CARE,OPEN,JOHNSON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,http://www.uihealthcare.com,NOT AVAILABLE,GOVERNMENT - STATE,1103,"LEVEL I, LEVEL I PEDIATRIC",Y
44.02055915,-92.48272029,MN,ROCHESTER,MAYO CLINIC HOSPITAL ROCHESTER ST MARY'S CAMPUS,6712,255902,1216 SECOND STREET SOUTHWEST,55902,(507) 255-5120,GENERAL ACUTE CARE,OPEN,OLMSTED,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,http://www.mayoclinic.org,ST MARYS HOSPITAL,NON-PROFIT,1265,"LEVEL I, LEVEL I PEDIATRIC",Y
42.337,-71.0706,MA,BOSTON,BOSTON MEDICAL CENTER - EAST NEWTON CAMPUS,6764,1302118,88 EAST NEWTON STRET,2118,(617) 414-5000,GENERAL ACUTE CARE,OPEN,SUFFOLK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.bmc.org,BOSTON MED CTR - EAST NEWTON CAMPUS,NON-PROFIT,214,"LEVEL I, LEVEL I PEDIATRIC",N
34.42946669,-119.723809,CA,SANTA BARBARA,SANTA BARBARA COTTAGE HOSPITAL,1082,74193102,400 W. PUEBLO STREET,93102,(805) 682-7111,GENERAL ACUTE CARE,OPEN,SANTA BARBARA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.cottagehealth.org/,NOT AVAILABLE,NON-PROFIT,412,"LEVEL I, LEVEL II PEDIATRIC",Y
42.2729,-71.7923,MA,WORCESTER,UMASS MEMORIAL MEDICAL CENTER - MEMORIAL CAMPUS,1487,5301605,119 BELMONT STREET,1605,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,WORCESTER,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.umassmemorial.org,UMASS MEMORIAL MEDICAL CENTER,NON-PROFIT,303,"LEVEL I, LEVEL II PEDIATRIC",N
42.1217,-72.6032,MA,SPRINGFIELD,BAYSTATE MEDICAL CENTER,1493,4701199,759 CHESTNUT STREET,1199,(413) 794-0000,GENERAL ACUTE CARE,OPEN,HAMPDEN,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.baystatehealth.org/bmc,BAYSTATE MEDICAL CENTER,NON-PROFIT,724,"LEVEL I, LEVEL II PEDIATRIC",Y
42.3347,-71.0732,MA,BOSTON,BOSTON MEDICAL CENTER - MENINO CAMPUS,2428,1102118,818 HARRISON AVENUE,2118,(617) 414-5000,GENERAL ACUTE CARE,OPEN,SUFFOLK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.smma.com/project/life-science/boston-medical-center-menino-pavilion-formerly-boston-city-hospital-master-plan,BOSTON U MED CTR - HARRISON AVE. CAMPUS,NON-PROFIT,368,"LEVEL I, LEVEL II PEDIATRIC",Y
40.63590241,-74.1059378,NY,STATEN ISLAND,RICHMOND UNIVERSITY MEDICAL CENTER - MAIN CAMPUS,422,20610301,355 BARD AVE,10301,(718) 818-2413,GENERAL ACUTE CARE,OPEN,RICHMOND,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.rumcsi.org/Main/Home.aspx,NOT AVAILABLE,NON-PROFIT,448,"LEVEL I, LEVEL II PEDIATRIC",N
40.76454994,-73.95433226,NY,NEW YORK,NEW YORK PRESBYTERIAN HOSPITAL - NEW YORK WEILL CORNELL CENTER,449,118910021,525 EAST 68TH STREET,10021,(212) 746-5454,GENERAL ACUTE CARE,OPEN,NEW YORK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://profiles.health.ny.gov/hospital/county_or_region/,http://www.nyp.org/,NOT AVAILABLE,NON-PROFIT,862,"LEVEL I, LEVEL II PEDIATRIC",N
34.05956159,-118.2083566,CA,LOS ANGELES,LAC+USC MEDICAL CENTER,4554,24790033,1200 NORTH STATE STREET,90033,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,LOS ANGELES,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.lacusc.org,NOT AVAILABLE,GOVERNMENT - LOCAL,676,"LEVEL I, LEVEL II PEDIATRIC",Y
33.83047377,-118.2917138,CA,TORRANCE,LAC/HARBOR-UCLA MEDICAL CENTER,4669,24890502,1000 WEST CARSON STREET,90502,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,LOS ANGELES,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.humc.edu,NOT AVAILABLE,GOVERNMENT - LOCAL,453,"LEVEL I, LEVEL II PEDIATRIC",Y
37.31288953,-121.9329627,CA,SAN JOSE,SANTA CLARA VALLEY MEDICAL CENTER,4670,40495128,751 SOUTH BASCOM AVENUE,95128,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,SANTA CLARA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.scvmed.org,NOT AVAILABLE,GOVERNMENT - LOCAL,574,"LEVEL I, LEVEL II PEDIATRIC",Y
34.07629445,-118.3807121,CA,LOS ANGELES,CEDARS SINAI MEDICAL CENTER,4805,5590048,8700 BEVERLY BOULEVARD,90048,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,LOS ANGELES,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.cedars-sinai.edu,NOT AVAILABLE,NON-PROFIT,886,"LEVEL I, LEVEL II PEDIATRIC",Y
33.78878672,-117.8886634,CA,ORANGE,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,4871,51292668,101 CITY DRIVE SOUTH,92668,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,ORANGE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,http://www.ucihealth.com,NOT AVAILABLE,NON-PROFIT,411,"LEVEL I, LEVEL II PEDIATRIC",Y
42.26988601,-89.00772158,IL,ROCKFORD,SAINT ANTHONY MEDICAL CENTER,5245,11161108,5666 EAST STATE STREET,61107,(815) 226-2000,GENERAL ACUTE CARE,OPEN,WINNEBAGO,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,http://www.osfhealth.com,NOT AVAILABLE,NON-PROFIT,235,"LEVEL I, LEVEL II PEDIATRIC",Y
39.80543902,-89.64400804,IL,SPRINGFIELD,ST JOHNS HOSPITAL,5279,2762703,800 E CARPENTER ST,62702,(217) 544-6464,GENERAL ACUTE CARE,OPEN,SANGAMON,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/,www.st-johns.org,NOT AVAILABLE,NON-PROFIT,434,"LEVEL I, LEVEL II PEDIATRIC",Y
43.0211754,-83.70495639,MI,FLINT,HURLEY MEDICAL CENTER,5604,8748503,ONE HURLEY PLAZA,48503,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,GENESEE,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,http://www.hurleymc.com,NOT AVAILABLE,GOVERNMENT - LOCAL,383,"LEVEL I, LEVEL II PEDIATRIC",Y
42.51501119,-83.19256744,MI,ROYAL OAK,BEAUMONT HOSPITAL ROYAL OAK,5609,9948073,3601 W THIRTEEN MILE RD,48073,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,OAKLAND,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://w2.lara.state.mi.us/VAL/License/Search,http://www.beaumont.edu/royal-oak-hospital-campus,NOT AVAILABLE,NON-PROFIT,1070,"LEVEL I, LEVEL II PEDIATRIC",Y
39.941346,-75.11616909,NJ,CAMDEN,THE COOPER UNIVERSITY HOSPITAL,5962,9108103,1 COOPER PLAZA,8103,(856) 342-2000,GENERAL ACUTE CARE,OPEN,CAMDEN,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.cooperhealth.org/,NOT AVAILABLE,NON-PROFIT,635,"LEVEL I, LEVEL II PEDIATRIC",Y
41.58944333,-93.63381099,IA,DES MOINES,IOWA METHODIST MEDICAL CENTER,6385,9850308,1200 PLEASANT STREET,50308,(515) 241-6212,GENERAL ACUTE CARE,OPEN,POLK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://dia-hfd.iowa.gov/DIA_HFD/CTLEntitySearch.do,http://www.iowahealth.org,NOT AVAILABLE,NON-PROFIT,460,"LEVEL I, LEVEL II PEDIATRIC",Y
40.78954893,-74.46581776,NJ,MORRISTOWN,MORRISTOWN MEMORIAL HOSPITAL,6481,5907960,100 MADISON AVENUE,7960,(973) 971-5000,GENERAL ACUTE CARE,OPEN,MORRIS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.state.nj.us/health/healthfacilities/findhospital.shtml,http://www.atlantichealth.org/morristown/,NOT AVAILABLE,NON-PROFIT,646,"LEVEL I, LEVEL II PEDIATRIC",Y
42.2778,-71.7617,MA,WORCESTER,UMASS MEMORIAL MEDICAL CENTER - UNIVERSITY CAMPUS,6771,5401655,55 LAKE AVENUE NORTH,1655,(508) 334-1000,GENERAL ACUTE CARE,OPEN,WORCESTER,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.mass.gov/eohhs/gov/departments/dph/programs/hcq/healthcare-quality/,http://www.umassmemorial.org,UMASS MEDICAL SCHOOL,NON-PROFIT,431,"LEVEL I, LEVEL II PEDIATRIC",Y
25.74145624,-80.29429675,FL,MIAMI,NICKLAUS CHILDREN'S HOSPITAL,2290,26633155,3100 SW 62ND AVE,33155,(305) 666-6511,CHILDREN,OPEN,MIAMI-DADE,USA,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.floridahealthfinder.gov/facilitylocator/facilitysearch.aspx,http://www.mch.com,NOT AVAILABLE,NON-PROFIT,309,"LEVEL I, LEVEL PEDIATRIC",Y
39.2961087,-76.59197222,MD,BALTIMORE,JOHNS HOPKINS HOSPITAL,364,921287,600 NORTH  WOLFE STREET,21287,(410) 955-9540,GENERAL ACUTE CARE,OPEN,BALTIMORE CITY,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,http://www.hopkinsmedicine.org,NOT AVAILABLE,NON-PROFIT,951,"LEVEL I, LEVEL PEDIATRIC",Y
38.83979975,-104.7994774,CO,COLORADO SPRINGS,CHILDREN'S HOSPITAL COLORADO AT MEMORIAL HOSPITAL CENTRAL,1063,154480909,1400 EAST BOULDER STREET,80909,(719) 365-5000,CHILDREN,OPEN,EL PASO,USA,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,-999,LEVEL II,Y
39.7423045,-104.8411221,CO,AURORA,UNIVERSITY OF COLORADO HOSPITAL ANSCHUTZ INPATIENT PAVILION,1066,155180045,12605 EAST 16TH AVENUE,80045,(720) 848-0000,GENERAL ACUTE CARE,OPEN,ADAMS,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.hfemsd2.dphe.state.co.us/hfd2003/homebase.aspx?Ftype=hospital&Do=list,NOT AVAILABLE,NOT AVAILABLE,GOVERNMENT - STATE,-999,LEVEL II,Y
42.68784591,-89.03319042,WI,JANESVILLE,MERCY HLTH SYS CORP,1074,11353548,1000 MINERAL POINT AVE,53548,(608) 756-6080,GENERAL ACUTE CARE,OPEN,ROCK,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.mercyhealthsystem.org,NOT AVAILABLE,NON-PROFIT,240,LEVEL II,Y
43.06591206,-88.46757865,WI,SUMMIT,AURORA MEDICAL CENTER,1077,14353066,36500 AURORA DRIVE,53066,(262) 434-1000,GENERAL ACUTE CARE,OPEN,WAUKESHA,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.aurorahealthcare.org,NOT AVAILABLE,NON-PROFIT,117,LEVEL II,Y
44.18748956,-88.45338493,WI,NEENAH,THEDA CLARK MED CTR,1078,15054956,130 2ND ST WEST PAVILION,54956,(920) 729-3100,GENERAL ACUTE CARE,OPEN,WINNEBAGO,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.thedacare.org,NOT AVAILABLE,NON-PROFIT,182,LEVEL II,Y
44.6772621,-90.1787418,WI,MARSHFIELD,MINISTRY SAINT JOSEPHS HOSPITAL,1079,15354449,611 ST JOSEPH AVE,54449,(715) 387-7850,GENERAL ACUTE CARE,OPEN,WOOD,USA,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www.dhs.wisconsin.gov/guide/hospital.htm,http://www.stjosephs-marshfield.org,NOT AVAILABLE,NON-PROFIT,504,LEVEL II,Y
